"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"232",1,0.99641988329816,0.993929873523197,0.989732223231183,0.982700501691198,0.971045800159917,0.952066559772217,0.922033174089638,0.876592012340755,0.81221911190204,0.728696855670589,0.630991980321888,0.528208231096688,0.42985100686618,0.342508101254018,0.268989094999551,0.209278025225371,0.161871459334134,0.124757867370993,0.0959478819329142
"233",1,0.996026811365336,0.993267517324424,0.988623405244972,0.980864436660848,0.968059371606481,0.947345760853802,0.914890869605463,0.866450042913137,0.798981152291064,0.713064733916416,0.614365647281473,0.512133124858257,0.41545806422248,0.330321770149246,0.259052927394106,0.201369941614127,0.155671028481278,0.119940301108477,0.0922250747144927
"234",1,0.995918007773769,0.993084206815487,0.988316623130887,0.980356686500441,0.967234134930805,0.946042841799333,0.912923156454204,0.863662805339135,0.795354208466071,0.708796208060523,0.609840202528527,0.507769481909765,0.411558932947579,0.327025014891338,0.256367336549991,0.199233718220661,0.153996673613123,0.118639642473703,0.0912201059312134
"235",1,0.995947551318774,0.993133979930567,0.988399917874545,0.980494535879682,0.967458151561702,0.946396461420779,0.913457053829819,0.864418768791182,0.796337443712791,0.709952757529926,0.611065742592161,0.508950702643012,0.41261407624722,0.327916953602465,0.257093820877881,0.199811540625743,0.154449541597189,0.118991424183181,0.0914919088093928
"236",1,0.995052220326248,0.991626034450671,0.985877651047055,0.976323731107525,0.960689273831957,0.935733710490883,0.897407936193894,0.841790400015147,0.767060405175912,0.675712385088047,0.574981044886638,0.474329866028295,0.381794337475353,0.3019256740002,0.235956321453348,0.183015530406327,0.141293357598209,0.108775461346704,0.0836002295871333
"237",1,0.995066866947425,0.99165069524064,0.985918878936035,0.976391848021379,0.960799672047395,0.93590724775257,0.897668314803772,0.842155927995021,0.767530783220084,0.676259252581796,0.575554106220755,0.474877066501908,0.38227972039681,0.302334004490529,0.236287865545706,0.183278713716929,0.141499380956582,0.108935382582875,0.083723739309012
"238",0.917553843371797,0.920746316909704,0.922927257698507,0.926530871281837,0.932363153410683,0.941470861730631,0.954829506456028,0.972314440185137,0.990510558293983,1,0.985580336563324,0.933591882306499,0.84255768179571,0.725434169010536,0.600927370696176,0.484000154642051,0.382546383327855,0.298750597255964,0.231588594146703,0.178722775213643
"239",1,0.998590846687891,0.997591357778175,0.995870819872244,0.992890125005418,0.987685196380687,0.978532302788155,0.962443812640533,0.934706219163118,0.889280727601287,0.821288953444807,0.731125800811481,0.626386214635268,0.518684594932726,0.418270501757981,0.331054654125773,0.25882144043329,0.200786680114991,0.155026720900707,0.119353449219623
"240",1,0.995473370077714,0.992335232030177,0.987063565875355,0.97828386534709,0.963868087223832,0.940735449303403,0.904923558841325,0.852362218258489,0.780698599057603,0.691611642058468,0.591685359791143,0.490315278303928,0.395997151812631,0.313887374523344,0.245675769478041,0.190734479672323,0.147337546466122,0.113467924339498,0.0872246572066144
"241",1,0.998088746537727,0.9967440417198,0.994448899197316,0.990526093696447,0.983814901945043,0.972351799883247,0.95295087287639,0.920943507107753,0.870847290126443,0.798897845331553,0.706659020844149,0.602189578126758,0.496649572499335,0.399394496133566,0.315546799315254,0.246420236396744,0.191035192609682,0.147436896737405,0.113482285060869
"242",0.776800808501615,0.782075612937028,0.785710747837743,0.791776223402103,0.801759541344897,0.817812137224046,0.842611938707093,0.878377809511146,0.924129090516289,0.971095155482708,1,0.987773134998844,0.923293550128599,0.816137524033521,0.688429562658553,0.561043984570922,0.446716107798383,0.350433646474523,0.272386580083687,0.210545591343833
"243",1,0.999173479021471,0.998574943713405,0.997522453992747,0.995638902508959,0.99219288405741,0.985749423682887,0.973571846691129,0.950925459147257,0.911148319815218,0.848044411525989,0.760564283340129,0.655668749914613,0.545467205900266,0.441282214625819,0.349997043318184,0.273987560963346,0.212721156122349,0.164319756643965,0.126544052062439
"244",1,0.995591890287482,0.992534852138031,0.987397473316415,0.978836046945324,0.964764322689387,0.942147472947499,0.907049359033474,0.855360398963859,0.784579150190574,0.696151863110501,0.596471896112474,0.494909015110229,0.400087431638267,0.317337353698603,0.248481745880273,0.192964261359701,0.149084180123883,0.114824239394642,0.0882724038697411
"245",1,0.995045119232026,0.991614078295629,0.985857663008117,0.97629070745996,0.960635753650743,0.935649585404853,0.897281723121827,0.841613236936156,0.766832453940665,0.675447404639512,0.57470341099935,0.474064791943197,0.38155922948311,0.301727900274906,0.235795745277395,0.182888066401616,0.141193578584234,0.108698010709184,0.0835404135430524
"246",1,0.995804191800517,0.992892466305202,0.987995774153084,0.979825767182275,0.966371537590231,0.944681665281579,0.910869093939165,0.860756435315804,0.791577375240022,0.70435788700731,0.605141425193714,0.503244094468293,0.407518882340718,0.323611210878151,0.253587506583421,0.197023085360277,0.152264261044802,0.117294007083979,0.0901804420095319
"247",1,0.995269001151527,0.991991057941924,0.986487968401263,0.97733229483386,0.962324379167451,0.938305218290314,0.901269064465087,0.847216172049749,0.774051171230344,0.68385095539543,0.583520483193267,0.482492791565196,0.389040986336429,0.308025368304875,0.240910775268052,0.18694932554155,0.144373212005702,0.111166332209273,0.0854468291076029
"248",1,0.996082827067353,0.993361897046006,0.988781370924616,0.981125924202247,0.968484470184631,0.948017190839376,0.915905482932381,0.867888391991769,0.800854712904761,0.715272143980233,0.616708381701606,0.514394088291429,0.417479681534893,0.332031845985265,0.260446394915439,0.202478564599011,0.156540056231156,0.12061541782786,0.0927467324068519
"249",0.906657534010003,0.910073105862691,0.912409209109695,0.916274340781312,0.922544387622741,0.93237604758861,0.946906218703489,0.966214786574939,0.987063327091117,1,0.989351206734053,0.940588400569947,0.851469758421292,0.73478866325139,0.609637818512534,0.491519451935272,0.388738551664846,0.303705074327422,0.235484563563469,0.181754817340703
"250",1,0.997603551009396,0.995925532140527,0.99307610206165,0.988245875732187,0.980087481593544,0.96641354377937,0.943862033858316,0.907830274519796,0.853389023018759,0.777830471299321,0.683783036532949,0.579685078137675,0.476236325456349,0.381955299814362,0.30124468994706,0.234995867224394,0.182057877589679,0.140452460302316,0.108080726431836
"251",1,0.995184681327448,0.991849070619225,0.986250548153521,0.976939902736683,0.961688094786241,0.937304223535027,0.899765356327759,0.845101741886779,0.771324660239654,0.6806739754431,0.580184206379726,0.479301361134863,0.386206289361092,0.305638459494324,0.238971558425125,0.18540937565267,0.143167442686423,0.110230250601197,0.084723819052918
"252",1,0.99934784738336,0.998869385108353,0.998017094692653,0.996462714204294,0.993545413181439,0.987918848997082,0.976925884430412,0.955832135717016,0.91779420784668,0.85621677916437,0.769599417721267,0.664692187840794,0.553745159885236,0.448409415401127,0.355871791312746,0.27869510273964,0.21642750043686,0.16720667065635,0.128778247937764
"253",0.986970498207679,0.988153137004747,0.988940680177436,0.990203850575513,0.992140466154569,0.994864148825013,0.998037657581659,1,0.996279810624094,0.978384748262072,0.935499999253294,0.860876595155903,0.758324391568348,0.641151098427442,0.524500524010259,0.41902173712833,0.329508900143114,0.256534058209541,0.1984924884118,0.153011756434011
"254",1,0.99752459168613,0.995792356212894,0.992852813263379,0.987875191805847,0.979482058380564,0.965450333905184,0.942390750066781,0.905713403247016,0.850580422290639,0.774454028263776,0.680129940302463,0.576102164372249,0.472993727352291,0.379189454756964,0.298978690349121,0.233186961698349,0.180636983509185,0.139347248805604,0.107226106855376
"255",1,0.997136418402184,0.995137753453158,0.991755572477649,0.986054461231634,0.976510466352783,0.960727920846664,0.93518935039342,0.895375772874555,0.836903678846066,0.758063176784161,0.662448647263669,0.558803604723845,0.45736736270276,0.365877690391217,0.28808171881137,0.224492638174602,0.173809766138451,0.134037859584065,0.103121017044417
"256",1,0.995124342958377,0.991747471093314,0.986080675480745,0.976659187436085,0.96123300164481,0.936588525900562,0.898690780973739,0.843591808500528,0.769379353865494,0.678409461801442,0.577808345107818,0.477030408639577,0.384190351434738,0.303941651899293,0.237593364667941,0.184315117097037,0.142310731252735,0.109565194642218,0.0842101618126034
"257",0.997956771681176,0.998395085714207,0.99866840048554,0.99907113058473,0.99958458073811,1,0.999550854250549,0.996129659069364,0.98508618558015,0.958515791737832,0.90729472143366,0.826907833808527,0.72254103952087,0.607207970911051,0.494664318566499,0.394115795445806,0.309398781033005,0.240628822466184,0.186070262475658,0.143382800988576
"258",0.26210906782703,0.267847261964306,0.271869012141065,0.278705134711357,0.290311552594197,0.309959219466063,0.342974403264678,0.397460289034741,0.48374449544351,0.609165124260576,0.764815075274789,0.912928943570917,1,0.995547593883495,0.911461203969419,0.783409532060596,0.644865295923925,0.516243240217452,0.406190011090002,0.316259178669014
"259",0.94844745381651,0.950986801669476,0.952714019870778,0.955553854035095,0.960110210837119,0.967114715201262,0.977086932456351,0.98933907265004,1,0.999817565843915,0.974967830048675,0.914197614027528,0.818057646860695,0.69985711737304,0.577195294818646,0.463559150080121,0.365736297598762,0.285311713239156,0.221026148923747,0.170504974992018
"260",1,0.995037719683063,0.99160161969314,0.985836835163256,0.976256296785939,0.960579986814234,0.935561931999708,0.897150223317337,0.841428666123431,0.766594992393087,0.675171395764816,0.574414248846066,0.473788732544358,0.381314392292142,0.301521950568599,0.235628535225099,0.182755338642767,0.141089680127243,0.108617362951734,0.0834781285467382
"261",1,0.997236078629244,0.995305800446084,0.992037204811377,0.98652166565851,0.977272646627512,0.961938327377351,0.937033248680286,0.898018943331297,0.840394448586917,0.762238599747642,0.666944480945958,0.563195308529123,0.461329924498208,0.369250606704796,0.290841340283279,0.226693729499603,0.175537829706866,0.135381579312322,0.104159874375216
"262",0.895071710326498,0.898721118219614,0.901219954475491,0.905359551084755,0.912089548484203,0.922683210571717,0.938449883332736,0.959690972625746,0.983365621359872,1,0.993426862537192,0.948179116435638,0.861169444038899,0.744994112894334,0.619156222875983,0.499744971681837,0.395516805993001,0.309130692369425,0.239752057088048,0.185076481001634
"263",1,0.999400702653363,0.99895864441727,0.998167063643747,0.996712537657028,0.993955714857507,0.988577321906775,0.977944738857751,0.957324292753704,0.919818064797126,0.858709257490352,0.772359011788462,0.667451544420053,0.556278843957754,0.45059224408004,0.357671764607022,0.280137819559193,0.217563556657523,0.168091640072406,0.129463167689753
"264",1,0.998757382256046,0.997872458754339,0.996342730450748,0.993675204497159,0.988971816240471,0.980590213218686,0.965612186998473,0.939314731829583,0.895478377609282,0.828850786179499,0.739423756995958,0.63462175498021,0.526204400012501,0.424724062200474,0.336362986392586,0.263069526878943,0.204128610759228,0.157628537609011,0.121366430473986
"265",0.96984356705395,0.971704953617319,0.972962231696235,0.975012877347929,0.978256060511968,0.98310977310868,0.989653666707509,0.996688451630127,1,0.990668323735325,0.956367129100636,0.888172589855916,0.788391546333289,0.670415611911193,0.55061748560213,0.441019898605801,0.347365945878687,0.270701807469716,0.209578254496354,0.161614162933457
"266",0.926904187897994,0.929902788868316,0.931948967839376,0.935325583214571,0.9407782568645,0.949259173437633,0.961605972942663,0.977521402036885,0.993445659132243,1,0.98239128428522,0.927694794878921,0.835067237371188,0.717588515522168,0.593632535939287,0.477708853565588,0.377368543439148,0.294609201738823,0.228332701388186,0.176189201161368
"267",0.998844269612173,0.999169194850704,0.999364254131065,0.999636190028212,0.999933713974763,1,0.999005641218804,0.994780542474134,0.982656548260506,0.954829334043072,0.902436210849614,0.821289752097145,0.716762094562237,0.601803973600189,0.48995485022793,0.390204749043758,0.306250517670023,0.238143368481293,0.184131173827035,0.141880690842654
"268",0.678518629380146,0.6846172779582,0.688834342789414,0.695897055794871,0.707595122894964,0.726605380647525,0.756502483917548,0.800936249150954,0.860826681862781,0.928869926888684,0.984692442753266,1,0.95668863690391,0.860512095743018,0.734622262859553,0.603373989686309,0.482766276623378,0.379840763824949,0.295771935150049,0.228864932433374
"269",0.801543965476637,0.806526524291194,0.809956623625835,0.81567326002511,0.825063639031713,0.840111599334938,0.863224625194843,0.896222334994949,0.93765401435315,0.97849889879367,1,0.980633126293436,0.911065868148223,0.801668145369213,0.674104817638986,0.548250669581757,0.435973758181948,0.341740858058192,0.265505744348779,0.205169845805213
"270",1,0.995823532449165,0.992925047536503,0.988050290977774,0.979915969833451,0.966518070678212,0.94491284157957,0.911217829295306,0.861249644942502,0.792217932373294,0.705110157856774,0.605937361056399,0.504010271580506,0.408202629282673,0.324188819408089,0.254057768117625,0.197397016579153,0.152557281741614,0.117521599331708,0.0903562801041514
"271",0.919395399324859,0.922549866005374,0.924704382665265,0.928263476602767,0.934021281810836,0.943005946316315,0.956165781321869,0.973341933089604,0.991090297645385,1,0.984948868486058,0.932422743463739,0.841071105560903,0.723875884572084,0.599477711585249,0.48274948643527,0.381516839716679,0.297927027346048,0.23094106624909,0.17821887723233
"272",0.95780495411224,0.960049727397769,0.961572675440527,0.964069323442435,0.968054230163048,0.974121713697301,0.982597683932086,0.992566782795968,1,0.995780683187467,0.966737629531838,0.902651525659218,0.804866696555783,0.686744089133318,0.565344084336818,0.453501236178719,0.357534881604852,0.278787283897511,0.215912921817035,0.166533469468107
"273",1,0.999879186033416,0.999766831075669,0.999525353440699,0.998976366104266,0.997676784057649,0.994556697492322,0.987214141288851,0.97093515148245,0.938338757309985,0.881599516124379,0.79778855919332,0.692951368120918,0.579743218028355,0.470837128431688,0.374381787155433,0.293539266600678,0.228120271861978,0.176316952971279,0.13582995800818
"274",1,0.995240178736386,0.99194252254373,0.986406808647033,0.977198152390609,0.962106841555911,0.93796294508175,0.900754795008638,0.846492837915962,0.77311813191627,0.682763357832178,0.582377947885484,0.481399535869089,0.388069717263465,0.3072074022787,0.240246161979647,0.186421517214968,0.143959926335256,0.110845476532051,0.0851990034615911
"275",1,0.997018669237205,0.994939219832423,0.991422888937222,0.985502681362785,0.975610613691484,0.959299625234694,0.933015212127779,0.892262536303132,0.832797548156847,0.753158822716726,0.657175260368338,0.553658334392353,0.452728909367841,0.361931825080601,0.284854584693181,0.221919282474886,0.171789740067243,0.132467253791587,0.101906813973382
"276",1,0.995337486137618,0.992106386865494,0.986680829577364,0.977651089181106,0.96284144265212,0.939118955456722,0.902492139084184,0.848937283338861,0.77627257769345,0.686442024765672,0.586244128296879,0.485100319083622,0.391358468224471,0.309977589137157,0.24249726999199,0.188209391584335,0.145359937539908,0.11193241047951,0.0860385542504871
"277",1,0.996612477632637,0.99425447544699,0.990275807293703,0.983601111871674,0.97251199712224,0.954387516850211,0.925551994662725,0.881603065918905,0.818783244925445,0.736478490476084,0.639299458411366,0.53626540993133,0.437081956127578,0.348640338815528,0.273994275531012,0.213264199953237,0.164998116856905,0.127187778105681,0.0978258803108116
"278",0.962623033978506,0.964714961342746,0.966131969106641,0.968450721047585,0.972139653975952,0.977722472882789,0.985426142272762,0.994220484237301,1,0.993723787275642,0.962558154376662,0.896806908150961,0.798207337959421,0.680137370862823,0.559381376711396,0.448445346264967,0.353414531870196,0.275510569000839,0.213345474184822,0.164539546792032
"279",1,0.995482945867152,0.992351359642546,0.987090541066096,0.978328469493428,0.9639404712173,0.940849460760086,0.905095136184172,0.852604077482848,0.781011429653146,0.691977385143469,0.592070676564285,0.490684858874408,0.396326083668174,0.314164731044507,0.245901308041491,0.190913682947497,0.147477909573307,0.113576915739372,0.0873088502717354
"280",1,0.995675403483825,0.992675520802725,0.987632799318269,0.979225279734287,0.965396275653575,0.94314360229167,0.908550113057104,0.857479130863054,0.787324812260091,0.699368611983428,0.599867536291479,0.49817140324666,0.402994627444585,0.319790819935545,0.250477950497203,0.194550913693716,0.150327209145431,0.115789570031871,0.0890181538864191
"281",1,0.995056131044597,0.991632618975793,0.985888658982519,0.976341918284447,0.960718749604467,0.935780042875914,0.897477451519369,0.841887982743412,0.767185970838725,0.675858358838323,0.57513399998779,0.474475910243981,0.381923877409697,0.302034646796767,0.236044800249084,0.183085764991098,0.14134833775099,0.108818138328645,0.0836331896143604
"282",0.466586590301834,0.473303851955715,0.47797794273507,0.485860323784771,0.499067939700501,0.520947409249226,0.556455428804716,0.611965421685495,0.693046963556603,0.798031849328007,0.908395251880304,0.987409404327052,1,0.938701723212135,0.825296553796909,0.690926025458198,0.559459507577552,0.44340137808738,0.346779670689237,0.269034636411437
"283",1,0.996399942575978,0.993896267545919,0.98967595298394,0.982607292012243,0.970894104061114,0.951826550939521,0.92166957083145,0.876074755561769,0.811542419901728,0.727895791909229,0.630137945695305,0.527380870404598,0.429109122095331,0.34187931271568,0.268476068974577,0.208869543879872,0.161551103290829,0.124508921519574,0.0957554898773717
"284",1,0.996040773116585,0.993291040853855,0.988662776202268,0.980929606526731,0.968165310969793,0.947513071857241,0.915143659163534,0.866808331630647,0.799447731202205,0.713614297886944,0.614948745383716,0.512695743816015,0.415961039321459,0.3307471847653,0.259399553349896,0.201645699285571,0.155887183270223,0.120108221162195,0.0923548239598138
"285",1,0.995636590492092,0.992610143635181,0.987523426380427,0.979044367519745,0.965102528867786,0.942680527855146,0.907852340490902,0.856493814423948,0.786047593716091,0.69787180792221,0.598287040746025,0.496652567041201,0.401640912191284,0.318648239790477,0.249548242803072,0.193811912939706,0.149748237049021,0.115339934708539,0.0886707918526638
"286",0.760871557070441,0.766327032439399,0.770089117677429,0.77637093487582,0.786722950285111,0.803402817633046,0.829262255449347,0.866781863457969,0.915299283572396,0.966233659230835,1,0.992519627031468,0.931463296752469,0.825841639928539,0.698061726704356,0.569660954743684,0.453959296581574,0.356298667899658,0.277030876424785,0.214174847568612
"287",1,0.997543762765275,0.995824690247527,0.99290702410113,0.987965182628885,0.979629023279339,0.965684117001672,0.94274777296013,0.906226934247359,0.851261511420408,0.775272493001693,0.681015129285265,0.576970069871131,0.47377900843367,0.379859166849041,0.299527312741612,0.233624887431889,0.180980959810666,0.139614796699656,0.107432988815506
"288",0.998405247511778,0.998786274249195,0.999020050196594,0.999356692692203,0.999761030410941,1,0.999275246144838,0.995447536883844,0.983857406697695,0.956650743570235,0.904835789194412,0.82406345967869,0.719614345982972,0.604470551994108,0.492278347609047,0.392134132247471,0.307803507424307,0.239369356394716,0.185087636145991,0.142621601547907
"289",1,0.99658330535466,0.994205305189913,0.990193458146441,0.983464654547293,0.972289788193579,0.954035626894731,0.925018180672016,0.880842266774618,0.817785658350364,0.735294584230783,0.638034234252198,0.535037236782036,0.435979007120849,0.347704557442829,0.273230260288022,0.212655619667226,0.164520708285843,0.126816730809156,0.0975390985891534
"290",1,0.995550305968684,0.99246481102529,0.987280309321588,0.978642279031003,0.964449784400356,0.941651824496604,0.90630295581394,0.854307290825898,0.7832154705785,0.694555546393955,0.594788150529469,0.493292426039185,0.398647571616884,0.316122634630777,0.247493640586662,0.192178991461503,0.14846902982671,0.114346541088387,0.0879033773582882
"291",0.950617393827267,0.953088700780216,0.954768725330409,0.957529250753308,0.9619534916959,0.968741213441101,0.978366898595252,0.990089445102325,1,0.998876445693868,0.973045859545376,0.911496923354544,0.814968026937337,0.696782626173969,0.574414705290196,0.461198239979386,0.363810619446518,0.283779523289503,0.21982523921605,0.16957215604345
"292",0.985540739758372,0.98679424583132,0.987630795233005,0.988976050970719,0.991048669038464,0.993993558173175,0.997515798065848,1,0.996997125478462,0.979964868615275,0.937928860388548,0.863919377285688,0.761601215529527,0.644299957224937,0.527289852423163,0.421360893341272,0.331402810573674,0.258034394623971,0.199665395334413,0.153921435669048
"293",1,0.995543732587561,0.992453739562213,0.987261789616999,0.978611652218231,0.964400072399477,0.941573497559709,0.906185022582876,0.854140936972073,0.783000120738763,0.694303540099104,0.594522423837529,0.493037363658482,0.398420437109605,0.315931041088783,0.247337803551721,0.192055150897521,0.148372021081353,0.114271209912847,0.0878451839913485
"294",1,0.998470169780397,0.997387683371975,0.995528949155268,0.992321537603288,0.986753783365883,0.977043561475298,0.960154078198816,0.931380403439066,0.884815895187977,0.815851777040448,0.725170236045903,0.620484499443371,0.513301975719008,0.413654748706896,0.327259950355423,0.255785638044574,0.198398910525737,0.153167972956645,0.117915468537064
"295",1,0.995070652857665,0.991657069689218,0.985929535847732,0.976409455731118,0.960828209966097,0.935952109094166,0.897735630047469,0.842250435892739,0.767652413975624,0.676400679480472,0.575702324633809,0.475018610142169,0.382405283056373,0.30243964000578,0.236373639180519,0.183346803170827,0.141552682949586,0.108976757431428,0.0837556939089044
"296",0.32819680404427,0.334420454029099,0.338770596911266,0.346142922963477,0.358597812260975,0.379511059131548,0.414197961648971,0.470300290233012,0.556542978333549,0.676807799799581,0.817880166827576,0.941276726561858,1,0.972984629820224,0.876843759797777,0.745961778366332,0.610114863451542,0.486517151748064,0.38190217770797,0.296932708230936
"297",1,0.995788886915751,0.992866684025691,0.987952634596906,0.979754391532102,0.966255594917686,0.944498764858768,0.910593218102079,0.860366335897511,0.791070839837076,0.703763149149005,0.604512305395698,0.502638608656655,0.40697861357999,0.323154852020618,0.253215983899339,0.196727678398823,0.152032779164402,0.117114215241558,0.0900415357546356
"298",0.746077981491784,0.751695875611809,0.755572228662761,0.762049034206039,0.772734068781562,0.789982397106116,0.816806855530885,0.855934436488533,0.907009713841959,0.961649194313029,1,0.99703861724887,0.939271938890629,0.835144062099233,0.70731384421995,0.577948801112665,0.460931548018837,0.36194712800544,0.281505030387942,0.217671773031081
"299",1,0.996601274739733,0.994235592706712,0.990244182612558,0.983548707039465,0.972426658034456,0.954252368073021,0.925346962005574,0.881310824741481,0.818400006042341,0.736023619329639,0.638813288226962,0.535793431522924,0.436658069986473,0.348280680826914,0.273700624638509,0.213030286110773,0.16481461790557,0.127045159610217,0.0977156502734026
"300",1,0.995631257620771,0.992601161006512,0.987508399247186,0.979019512399561,0.96506217440486,0.942616918188589,0.90775650690589,0.856358518301677,0.78587226308634,0.697666394263714,0.598070202858137,0.496444237801679,0.40145526444357,0.318491566115605,0.249420768880865,0.193710592215768,0.149668859459038,0.11527829042504,0.0886231695887209
"301",1,0.996308171086914,0.993741611594253,0.989417011937819,0.982178410959313,0.970196232344139,0.950722696610269,0.919997944436288,0.873698027556777,0.808435224611466,0.724220256123832,0.626222153061224,0.523589641872728,0.425711091409433,0.33900018034498,0.266127466669328,0.20699977474564,0.160084827911984,0.123369544118268,0.0948749723945349
"302",0.42678718296592,0.433424528718734,0.43804845947496,0.44585633701542,0.458967363945779,0.480764153290902,0.516341735814178,0.572464763970617,0.655573812044703,0.765398017271805,0.884551260718488,0.975509189857537,1,0.947273451770535,0.838065312174472,0.704476304130908,0.571883871175725,0.45395190349902,0.355362200700366,0.275846118906163
"303",1,0.995172983337791,0.991829372867211,0.986217612921667,0.976885474603119,0.961599849768277,0.937165429648403,0.899556929755395,0.844808802463127,0.770947142826201,0.6802343678986,0.579722839793811,0.478860251979517,0.385814637806946,0.305308763525204,0.238703746931104,0.185196727032825,0.143000951355034,0.110101002570923,0.0846239929015037
"304",1,0.998791795070471,0.997930549328574,0.996440263844623,0.993837493918628,0.989237864738934,0.981015955066964,0.966268131258105,0.940269765170446,0.896764301972872,0.830421859684457,0.741149974126791,0.636336821908662,0.527771670133901,0.426069850044387,0.337470352370839,0.263955914793584,0.204826019398111,0.158171540683949,0.121786563268389
"305",1,0.995042912889825,0.991610363475978,0.985851452687183,0.976280447042257,0.960619125216916,0.935623448776649,0.897242511578737,0.841558198898642,0.766761641920747,0.67536509478727,0.574617175787306,0.473982462004007,0.38148620950568,0.301666477176738,0.235745875552256,0.182848480650979,0.141162590996794,0.10867395756299,0.0835218370559225
"306",1,0.998070713511734,0.996713615662631,0.994397855125126,0.990441271739781,0.983676145897347,0.972130495922949,0.952611591060297,0.920452876478622,0.870192234835383,0.79810491473418,0.70579546455368,0.601337937137281,0.495875635612336,0.398732469991296,0.315003412237794,0.245985959509905,0.190693828120348,0.147171261429938,0.113276827235087
"307",1,0.996459573790811,0.993996765048114,0.989844231053643,0.982886049238607,0.971347801224388,0.952544444945403,0.92275730403437,0.877622450897061,0.813567655263263,0.730293889040475,0.63269526666982,0.529858845136657,0.431331447222547,0.343763063334234,0.270013123041274,0.210093430884999,0.162510976385539,0.125254842603705,0.0963319633778904
"308",1,0.995606644751922,0.992559703796037,0.9874390462481,0.978904804698612,0.964875945002538,0.942323390886683,0.907314329365735,0.855734351895191,0.785063551879565,0.696719114958738,0.597070431098832,0.495483850592742,0.400599540510586,0.31776945489079,0.248833271309855,0.193243644318109,0.149303046444695,0.114994205161749,0.0884037058618035
"309",1,0.995112247782407,0.991727105390265,0.986046625799873,0.976602924084575,0.961141798181915,0.936445120707098,0.898475522740436,0.843289447345042,0.768989982454004,0.677956417686955,0.577333244542411,0.476576462788714,0.3837874982048,0.303602639750897,0.237318045530394,0.184096536939004,0.142139610062238,0.109432359047053,0.0841075678093322
"310",1,0.995740700852651,0.992785512605113,0.987816821527453,0.979529698460908,0.965890638967293,0.943923132084269,0.90972516553425,0.859139257797626,0.789478123404943,0.701893888061314,0.602535783029448,0.500736983466749,0.405282244735995,0.321722199832808,0.252049791642994,0.195800475824971,0.151306251680354,0.116549936488789,0.0896055836600844
"311",1,0.998198018501457,0.996928417942515,0.99475823945458,0.991040198906934,0.984656065770801,0.973693793901507,0.955009221632383,0.923921914755452,0.874826934267561,0.803719215099923,0.711914089862711,0.607375663779837,0.501364881211446,0.403429391970122,0.318859373662892,0.249068035361544,0.193116683095674,0.149056708700837,0.114735181047194
"312",1,0.995107539304578,0.991719177361498,0.98603337095547,0.976581022263614,0.961106296027525,0.936389300596882,0.898391739045794,0.843171770815522,0.768838457783442,0.677780134472528,0.577148398828488,0.476399863551059,0.383630786174373,0.303470768365132,0.237210953142938,0.184011516225931,0.142073050140409,0.109380691187168,0.0840676629122291
"313",1,0.996745499218243,0.994478697653983,0.990651364363897,0.984223527932415,0.973525800733388,0.955993601954733,0.927989822222002,0.885080260353428,0.823347178585366,0.741900707376438,0.645100111432065,0.541901084746892,0.442146313845187,0.352939048197637,0.277504963525909,0.216061165836105,0.16719247614354,0.128893372595069,0.0991441833220405
"314",1,0.998398367576118,0.997266506091928,0.995325573744342,0.991983352643077,0.986199960383466,0.976158756978302,0.958794151468147,0.929406986288821,0.882169729912531,0.812633468085715,0.721649408857638,0.61699908978716,0.510125579098695,0.410932341204122,0.325022575749801,0.253996100825364,0.196991559068039,0.152072513405672,0.117068029499892
"315",1,0.99506821002956,0.991652956625674,0.985922659552706,0.976398094469478,0.960809796019201,0.935923162448067,0.897692194879959,0.842189454259902,0.767573930556853,0.67630942158944,0.575606683592508,0.474927275481518,0.38232426009636,0.302371475362417,0.236318290907582,0.183302866133904,0.141518287993332,0.108950058863285,0.0837350740789038
"316",1,0.995049608536214,0.991621636957246,0.985870299394471,0.976311584872239,0.960669588749935,0.93570276838492,0.89736151293211,0.841725235057219,0.766976556780442,0.675614913132577,0.574878915487099,0.474232354489324,0.381707847862089,0.301852917710007,0.23589724878821,0.182968638790164,0.141256650657961,0.108746968569905,0.0835782242541591
"317",0.961731891843184,0.96385214906496,0.965288790256829,0.967640506289198,0.971384270552227,0.9770568440936,0.984903453034209,0.993915036597978,1,0.994103129395351,0.963328240342114,0.897882853197287,0.799432363190361,0.681352038396288,0.560477221537882,0.449374302482685,0.354171476772317,0.276112473652674,0.213817065624032,0.164905780155215
"318",1,0.996309761613883,0.993744291912384,0.989421499370769,0.982185842803804,0.9702083237018,0.950741817893948,0.920026891512837,0.873739166447956,0.808488977602561,0.724283802806961,0.626289814581741,0.523655119423503,0.425769756885235,0.339049874880381,0.26616799755816,0.207032038927503,0.160110127962565,0.123389202932972,0.0948901645050543
"319",1,0.995235782174508,0.991935119054993,0.986394428944751,0.977177691622784,0.96207366220833,0.937910744942448,0.900676373002667,0.846382553220591,0.772975902925749,0.682597605403449,0.582203859772486,0.481232986111171,0.387921771028884,0.307082819008682,0.240144941692976,0.186341135256829,0.143896986904387,0.1107966139678,0.0851612628236238
